CustomerID,TotalSpent,TotalOrders,AvgOrderValue,AvgRating,TotalQuantity,Segment,SegmentName,PCA1,PCA2
1513,93686.51,7,13383.787142857142,3.2857142857142856,18,2,Regular Customer,-1.971400586642588,0.07590421868326394
1514,205895.24,7,29413.605714285713,4.0,17,0,Happy Customer,-1.372861107791774,0.7291407982765621
1515,144705.72,14,10336.122857142856,3.857142857142857,44,1,Frequent Buyer,0.5990408657198033,-2.0593735832590876
1516,174994.72999999998,7,24999.24714285714,4.142857142857143,17,0,Happy Customer,-1.4963027417352572,0.5399748024402087
1517,97198.25,10,9719.825,4.2,26,0,Happy Customer,-0.9997704726107183,-0.854104595108189
1518,245225.46,11,22293.223636363637,3.8181818181818183,29,0,Happy Customer,-0.1981652440906881,-0.49276949023365796
1519,211881.57,16,13242.598125,4.125,42,1,Frequent Buyer,1.0673009305212242,-2.1070774799936314
1520,455945.13,10,45594.513,3.6,36,3,High Spender,0.8355244165835781,0.42378468602111785
1521,595942.98,16,37246.43625,3.4375,49,1,Frequent Buyer,2.5917756393439237,-1.0206980765564109
1522,23904.74,6,3984.1233333333334,3.6666666666666665,19,0,Happy Customer,-2.3417673005493604,-0.22550343699134814
1523,400555.21,8,50069.40125,3.125,30,2,Regular Customer,0.09099629328430561,1.0395109250371977
1524,703053.12,14,50218.08,3.642857142857143,39,3,High Spender,2.275462826811787,0.22264627890662256
1525,339077.91000000003,16,21192.369375000002,3.75,40,1,Frequent Buyer,1.3339388352777846,-1.5677770538762827
1526,595603.6799999999,16,37225.229999999996,4.0625,53,1,Frequent Buyer,2.890538969930665,-1.2171516900333315
1527,172856.47,12,14404.705833333333,4.166666666666667,29,0,Happy Customer,-0.28209991572610355,-1.0150843624448083
1528,363107.24,12,30258.936666666665,4.083333333333333,33,1,Frequent Buyer,0.6097508480575525,-0.39467532293006147
1529,605912.67,16,37869.541875,3.9375,47,1,Frequent Buyer,2.6070118216903917,-0.9369783859767603
1530,383727.20999999996,10,38372.721,3.6,32,1,Frequent Buyer,0.34785122888647424,0.252279220120378
1531,411603.06999999995,10,41160.30699999999,3.9,26,0,Happy Customer,0.21024500540184546,0.5989735339169008
1532,745857.05,14,53275.50357142858,3.642857142857143,46,3,High Spender,2.773156804638672,0.10465916365031197
1533,270860.82999999996,11,24623.711818181815,3.272727272727273,29,2,Regular Customer,-0.18801013896644772,-0.3503249045982949
1534,254251.54,8,31781.4425,4.0,26,0,Happy Customer,-0.6146394950973688,0.368412385114854
1535,225368.69,9,25040.965555555555,3.888888888888889,24,0,Happy Customer,-0.7536331958651731,0.055233948542759655
1536,232447.77000000002,11,21131.615454545456,4.090909090909091,36,1,Frequent Buyer,0.14439610570786432,-0.840618426224639
1537,59308.44,9,6589.826666666667,3.5555555555555554,27,2,Regular Customer,-1.3554546966316123,-0.8568699783890144
1538,42087.28,6,7014.546666666666,4.333333333333333,17,0,Happy Customer,-2.239202395602133,-0.06673756942425725
1539,885061.1599999999,13,68081.62769230768,4.0,34,3,High Spender,2.64742401609571,1.3716897284109237
1540,168878.03999999998,8,21109.754999999997,3.875,23,0,Happy Customer,-1.162513596095003,0.040875707047357504
1541,84166.64,12,7013.886666666666,3.75,35,1,Frequent Buyer,-0.38130586057597127,-1.5882428778334727
1542,147387.94,9,16376.437777777777,3.3333333333333335,32,2,Regular Customer,-0.7737500711575664,-0.6100223054277792
1543,86850.74,8,10856.3425,3.875,24,0,Happy Customer,-1.4767145878849552,-0.4344761454744102
1544,182140.38,5,36428.076,3.8,14,0,Happy Customer,-1.8080224824986413,1.3356563121893497
1545,270229.73,8,33778.71625,3.875,31,0,Happy Customer,-0.31583047586773355,0.263014032853695
1546,339842.36,9,37760.26222222222,4.333333333333333,26,0,Happy Customer,-0.10202086461035254,0.5103842130203633
1547,517363.75,12,43113.645833333336,4.0,38,1,Frequent Buyer,1.41752024038512,0.03982495734300638
1548,510628.81000000006,7,72946.97285714287,3.142857142857143,25,3,High Spender,0.33106768148438387,2.245549526749127
1549,381711.45999999996,13,29362.42,3.5384615384615383,38,1,Frequent Buyer,0.956956300882459,-0.709346186651788
1550,12424.68,5,2484.936,4.2,16,0,Happy Customer,-2.616789270428098,-0.04970094842572793
1551,223788.21999999997,8,27973.527499999997,4.125,23,0,Happy Customer,-0.8784175578942969,0.3177663209788029
1552,187051.19999999998,14,13360.8,3.9285714285714284,44,1,Frequent Buyer,0.7592225272128661,-1.9065050002829682
1553,267596.51,9,29732.945555555558,3.0,31,2,Regular Customer,-0.3731098808142264,0.03802959621364374
1554,136435.69999999998,9,15159.52222222222,4.0,25,0,Happy Customer,-1.0590900111534296,-0.42645116192046945
1555,1025015.82,8,128126.9775,4.125,28,3,High Spender,2.923725133466741,4.376957750698395
1556,200737.49,12,16728.124166666665,3.9166666666666665,36,1,Frequent Buyer,0.1284303113541737,-1.1636620793641403
1557,269641.42,6,44940.236666666664,3.5,13,2,Regular Customer,-1.3995826585283635,1.6335793372418725
1558,110211.1,12,9184.258333333333,4.0,32,0,Happy Customer,-0.3929349028221251,-1.3785544490637682
1559,1143296.6,14,81664.04285714286,3.5,49,3,High Spender,4.293623238691331,1.4690957295378813
1560,100230.88,10,10023.088,3.8,31,0,Happy Customer,-0.8042830895008686,-1.0142201589946094
1561,63822.36,11,5802.032727272727,4.181818181818182,36,0,Happy Customer,-0.48941375417963406,-1.5699308355481794
1562,595529.27,11,54139.024545454544,3.8181818181818183,34,3,High Spender,1.3973415518130965,0.8133820379500162
1563,264312.60000000003,7,37758.942857142865,3.4285714285714284,17,2,Regular Customer,-1.188357593181511,1.1046545397782304
1564,518777.83,14,37055.559285714284,3.642857142857143,44,1,Frequent Buyer,1.8770017982489886,-0.6587653767259267
1565,214744.72,12,17895.393333333333,3.8333333333333335,30,1,Frequent Buyer,-0.13088768008196505,-0.8644990618789701
1566,293661.77,11,26696.524545454547,4.181818181818182,27,0,Happy Customer,-0.052195134178942684,-0.22733985821968333
1567,321066.02,13,24697.386153846157,3.6923076923076925,34,1,Frequent Buyer,0.5647572648639749,-0.7952878521140571
1568,33831.72,7,4833.102857142857,4.0,16,0,Happy Customer,-2.2388421761319437,-0.2374126802783273
1569,77833.08,12,6486.09,3.4166666666666665,32,2,Regular Customer,-0.6078051336333096,-1.4755750312193427
1570,313634.12,9,34848.235555555555,3.4444444444444446,26,2,Regular Customer,-0.3561022341398521,0.43481647231000414
1571,57237.2,7,8176.742857142856,3.5714285714285716,25,2,Regular Customer,-1.7505198029738447,-0.4309886711688821
1572,426913.94,13,32839.53384615385,3.769230769230769,33,1,Frequent Buyer,0.9090908820192125,-0.3501960016880334
1573,69507.08,8,8688.385,4.25,25,0,Happy Customer,-1.4432004676332995,-0.5884341865275419
1574,158908.16,13,12223.704615384615,4.153846153846154,44,1,Frequent Buyer,0.5515425395492537,-1.8464170882724815
1575,100377.77,7,14339.68142857143,3.857142857142857,21,0,Happy Customer,-1.698079763990361,-0.037531883024574456
1576,373106.86000000004,13,28700.527692307696,3.6923076923076925,47,1,Frequent Buyer,1.3976546555826814,-1.1077050360978675
1577,336363.94,6,56060.65666666667,3.8333333333333335,22,0,Happy Customer,-0.5547381756133377,1.6955729401987978
1578,395006.18,18,21944.787777777776,4.055555555555555,52,1,Frequent Buyer,2.4404548803746153,-2.2534567540735537
1579,76021.67,11,6911.060909090909,3.8181818181818183,29,0,Happy Customer,-0.8489397888449345,-1.219166371515741
1580,696879.32,16,43554.9575,3.9375,49,1,Frequent Buyer,3.0114712712350142,-0.702858836759162
1581,150932.55,9,16770.283333333333,3.7777777777777777,26,0,Happy Customer,-0.984660120482879,-0.3817998718762731
1582,602856.42,11,54805.1290909091,4.0,32,3,High Spender,1.3557214022332646,0.9131258896939237
1583,343677.94,19,18088.31263157895,3.6842105263157894,62,1,Frequent Buyer,2.8537848044377516,-2.974718346923897
1584,48405.21,7,6915.03,3.4285714285714284,21,2,Regular Customer,-2.014148446626454,-0.31597751895623427
1585,287409.83999999997,12,23950.819999999996,4.0,34,1,Frequent Buyer,0.3646567081784658,-0.7370832628637363
1586,231332.75,8,28916.59375,4.0,30,0,Happy Customer,-0.5177355767511688,0.08847487869382177
1587,344167.98,6,57361.329999999994,3.3333333333333335,15,2,Regular Customer,-0.9430555120695205,2.053254436218314
1588,478435.16000000003,9,53159.462222222224,3.888888888888889,22,3,High Spender,0.2088113703330804,1.373697905978431
1589,336484.41000000003,12,28040.367500000004,3.1666666666666665,34,2,Regular Customer,0.4118551008674244,-0.48804115612041804
1590,188200.34,10,18820.034,4.2,25,0,Happy Customer,-0.6851021693636787,-0.3991359938564097
1591,148601.44,11,13509.221818181819,4.2727272727272725,27,0,Happy Customer,-0.5953713610426336,-0.8554866812454065
1592,480739.55,9,53415.50555555555,4.444444444444445,29,3,High Spender,0.6560432514360328,1.0751941629315787
1593,184757.71,10,18475.771,3.6,24,2,Regular Customer,-0.8458099643522561,-0.3396787325046357
1594,670324.22,10,67032.42199999999,4.1,29,3,High Spender,1.4273349814666991,1.6495350492283019
1595,73691.88,12,6140.990000000001,3.4166666666666665,33,2,Regular Customer,-0.5735493598419061,-1.5319573214609523
1596,186475.33,8,23309.41625,3.375,25,2,Regular Customer,-1.066248279429528,0.08497639689632389
1597,389990.91000000003,11,35453.71909090909,3.6363636363636362,31,1,Frequent Buyer,0.4284181177522366,0.06042469390262034
1598,92585.52,15,6172.368,3.8666666666666667,37,1,Frequent Buyer,0.22311867554084194,-2.141467310166355
1599,265904.55,7,37986.364285714284,4.285714285714286,21,0,Happy Customer,-0.8432630021570715,0.9048921357936456
1600,356809.07,7,50972.724285714285,3.5714285714285716,20,2,Regular Customer,-0.5774308566283829,1.5183920113791847
1601,293368.74,7,41909.82,3.0,20,2,Regular Customer,-0.9710705094222674,1.1813750169162027
1602,157125.66,11,14284.15090909091,3.4545454545454546,39,1,Frequent Buyer,-0.0995592642665978,-1.2448166227207735
1603,113771.70999999999,7,16253.101428571428,4.142857142857143,19,0,Happy Customer,-1.6874885622815914,0.10290408282630333
1604,521045.6099999999,10,52104.560999999994,3.1,30,3,High Spender,0.7172260953093864,0.9879170476331894
1605,147544.49,12,12295.374166666666,4.083333333333333,31,0,Happy Customer,-0.29036670624789684,-1.192148938786251
1606,304849.84,8,38106.23,4.125,25,0,Happy Customer,-0.4195777769658547,0.6693596757622248
1607,223428.64,11,20311.694545454546,3.727272727272727,31,1,Frequent Buyer,-0.1974567012342024,-0.6600305943029576
1608,308979.87,7,44139.98142857143,4.142857142857143,23,0,Happy Customer,-0.562777594740939,1.086161884534884
1609,233933.77,10,23393.377,3.9,34,0,Happy Customer,-0.10389340650567142,-0.5284305952723454
1610,192559.07,6,32093.178333333333,3.6666666666666665,14,2,Regular Customer,-1.720365639171905,1.0785114645793012
1611,638789.35,9,70976.59444444445,3.7777777777777777,29,3,High Spender,1.2110375810826872,1.8888233386402076
1612,130815.36,7,18687.908571428572,4.142857142857143,16,0,Happy Customer,-1.755548629539942,0.3211901968855679
1613,594772.5399999999,14,42483.75285714285,3.5714285714285716,44,1,Frequent Buyer,2.1321032612104878,-0.3725679474778134
1614,263383.12,7,37626.159999999996,4.142857142857143,27,0,Happy Customer,-0.5805444912880656,0.6613764208065328
1615,456343.25,9,50704.805555555555,3.6666666666666665,29,3,High Spender,0.42757954656908137,1.0019020918831485
1616,304876.14,12,25406.345,4.666666666666667,42,1,Frequent Buyer,0.9347661148627302,-1.0219889340364974
1617,614616.05,12,51218.00416666667,3.9166666666666665,35,3,High Spender,1.6163877718217114,0.5588657384409257
1618,93303.24,12,7775.27,3.9166666666666665,30,0,Happy Customer,-0.5685424903089297,-1.3632742449987407
1619,655260.17,17,38544.715882352946,3.8823529411764706,61,1,Frequent Buyer,3.5774790157657717,-1.5412276363435213
1620,300289.77999999997,11,27299.070909090908,4.090909090909091,31,0,Happy Customer,0.15711957256232556,-0.3516575661507017
1621,118778.84999999999,9,13197.65,4.333333333333333,23,0,Happy Customer,-1.1784024547195895,-0.4536339566934336
1622,355996.08999999997,14,25428.29214285714,3.142857142857143,47,1,Frequent Buyer,1.373614182628851,-1.3516544610585757
1623,139561.63,10,13956.163,3.7,30,0,Happy Customer,-0.7126850629399014,-0.7891936589133062
1624,100045.61,10,10004.561,4.1,32,0,Happy Customer,-0.7067414686279389,-1.0724236905713218
1625,139334.28,11,12666.752727272727,4.363636363636363,25,0,Happy Customer,-0.7155550494780392,-0.8215841632468385
1626,162831.5,13,12525.5,3.6923076923076925,40,1,Frequent Buyer,0.29228556820365126,-1.6456373513424425
1627,43112.229999999996,9,4790.247777777778,3.5555555555555554,22,2,Regular Customer,-1.6716086036576947,-0.7384768983064719
1628,333715.78,9,37079.531111111115,4.222222222222222,31,0,Happy Customer,0.10246327027827454,0.2892647360437805
1629,86387.4,6,14397.9,3.8333333333333335,18,0,Happy Customer,-2.042215041691815,0.21400196940350716
1630,256674.88,8,32084.36,4.25,28,0,Happy Customer,-0.4640735456478865,0.28735633725138937
1631,161167.86,10,16116.785999999998,3.6,30,2,Regular Customer,-0.6424029523730502,-0.6846224935124937
1632,222232.00999999998,11,20202.91,3.5454545454545454,31,2,Regular Customer,-0.2315394149388907,-0.6543707013107559
1633,71111.83,8,8888.97875,3.75,21,0,Happy Customer,-1.715716291525877,-0.39204578578628324
1634,889972.6,11,80906.59999999999,3.4545454545454546,34,3,High Spender,2.470839066608814,2.0990300953425742
1635,58088.61,8,7261.07625,4.125,18,0,Happy Customer,-1.8616012540405642,-0.36487894294753537
1636,160033.84,11,14548.530909090909,3.5454545454545454,29,2,Regular Customer,-0.570041191465272,-0.8423040462349332
1637,225681.37,10,22568.137,3.8,25,0,Happy Customer,-0.5999109964809505,-0.20428096457592698
1638,55445.18,7,7920.74,3.7142857142857144,24,0,Happy Customer,-1.7854994737634748,-0.4104078206418709
1639,345509.57,14,24679.255,3.857142857142857,47,1,Frequent Buyer,1.4526302409646576,-1.4329785941994178
1640,214046.37,8,26755.79625,3.25,17,2,Regular Customer,-1.3613472431844016,0.5552246658570384
1641,315404.87,6,52567.47833333333,4.166666666666667,15,0,Happy Customer,-0.9562438267783291,1.8150939463088647
1642,39658.82000000001,7,5665.545714285715,3.857142857142857,18,0,Happy Customer,-2.135077695322631,-0.27394208405650095
1643,200154.62,9,22239.402222222223,4.0,24,0,Happy Customer,-0.8414016228145234,-0.07484873645551965
1644,131356.77,9,14595.196666666665,3.7777777777777777,27,0,Happy Customer,-1.0171484694494595,-0.5172137671092272
1645,596239.77,17,35072.92764705882,3.4705882352941178,47,1,Frequent Buyer,2.621493138845637,-1.1598983966260918
1646,549467.79,13,42266.75307692308,3.6923076923076925,43,1,Frequent Buyer,1.8347398337803178,-0.26620838361534205
1647,458637.7,8,57329.7125,4.0,33,3,High Spender,0.6394243851870315,1.1775131933975378
1648,57063.13,17,3356.6547058823526,3.3529411764705883,42,1,Frequent Buyer,0.5796443561903891,-2.7523169120565956
1649,95616.45999999999,9,10624.05111111111,3.0,23,2,Regular Customer,-1.4917682261607867,-0.4878920035587177
1650,60778.25,8,7597.28125,3.125,21,2,Regular Customer,-1.8628908227463843,-0.40983297070188074
1651,46935.340000000004,11,4266.8490909090915,3.4545454545454546,27,2,Regular Customer,-1.1190508595584163,-1.2433554847051653
1652,399917.02999999997,11,36356.093636363636,3.3636363636363638,38,1,Frequent Buyer,0.7698595023919124,-0.157564930348407
1653,406268.10000000003,12,33855.675,3.25,33,1,Frequent Buyer,0.6349792460514474,-0.1696805753726551
1654,508170.54000000004,11,46197.32181818182,3.909090909090909,24,3,High Spender,0.5796841431336441,0.8283760966356911
1655,21882.99,8,2735.37375,3.625,25,2,Regular Customer,-1.7557814329601098,-0.8043450269582569
1656,460558.85000000003,12,38379.90416666667,4.25,26,3,High Spender,0.651331423273127,0.2685004500088391
1657,1139971.45,14,81426.53214285713,3.9285714285714284,39,3,High Spender,3.8550366746531304,1.8267347401570757
1658,844032.97,10,84403.29699999999,3.7,26,3,High Spender,1.9089649511927878,2.5848996371732404
1659,424350.07,6,70725.01166666667,4.333333333333333,23,3,High Spender,0.0296423079997226,2.2034905803489577
1660,143102.69,8,17887.83625,3.75,23,0,Happy Customer,-1.297110931264626,-0.08864517842037632
1661,354935.21,8,44366.90125,4.125,23,0,Happy Customer,-0.29669969027395543,1.014547380519275
1662,238536.81,11,21685.164545454547,4.181818181818182,34,0,Happy Customer,0.08327388430079855,-0.7407912868665616
1663,1268376.26,18,70465.34777777777,3.8333333333333335,53,3,High Spender,5.279195146473464,0.5458160266876172
1664,14679.06,4,3669.765,3.25,12,2,Regular Customer,-3.104316280284791,0.3556384554497824
1665,326128.93,8,40766.11625,3.375,29,2,Regular Customer,-0.2482354431833252,0.6687824057189644
1666,94944.32,10,9494.432,3.9,25,0,Happy Customer,-1.1070769525392545,-0.8070360501286126
1667,269101.58999999997,9,29900.176666666663,3.7777777777777777,20,0,Happy Customer,-0.7867329698332041,0.434182037198121
1668,393993.96,10,39399.396,4.4,25,0,Happy Customer,0.17118063934398123,0.528438370736089
1669,496985.36,11,45180.487272727274,3.8181818181818183,31,3,High Spender,0.8694097319401332,0.5089579752739666
1670,19659.45,7,2808.4928571428572,4.0,27,0,Happy Customer,-1.7600332942416446,-0.7552501196269908
1671,269022.57,3,89674.19,4.333333333333333,9,0,Happy Customer,-1.1725046154046368,3.5349401833730347
1672,71411.51000000001,7,10201.644285714287,4.285714285714286,16,0,Happy Customer,-2.0142218706901374,-0.03464156971708377
1673,291651.81,6,48608.635,3.0,23,2,Regular Customer,-0.8707577382287766,1.4122239949027617
1674,44168.87,9,4907.652222222223,3.4444444444444446,20,2,Regular Customer,-1.7844727544321075,-0.6476186189156069
1675,497557.98,12,41463.165,3.75,28,3,High Spender,0.8069971790338835,0.3695594434967067
1676,39323.02,9,4369.224444444444,4.444444444444445,26,0,Happy Customer,-1.344816932171784,-0.9679904531650884
1677,380756.67,11,34614.24272727273,3.909090909090909,35,1,Frequent Buyer,0.6356857512874603,-0.15358424506266666
1678,56809.490000000005,8,7101.186250000001,3.75,22,0,Happy Customer,-1.7295152739683566,-0.5075764225398809
1679,226034.52000000002,12,18836.210000000003,3.75,33,1,Frequent Buyer,0.04646534614225251,-0.9322697160058104
1680,3528.7200000000003,2,1764.3600000000001,3.0,5,2,Regular Customer,-3.8717316058305538,0.8762535266199898
1681,56541.219999999994,7,8077.317142857142,4.0,18,0,Happy Customer,-2.031817486032524,-0.18371010321339623
1682,471202.69999999995,10,47120.27,4.3,27,3,High Spender,0.5633379499595382,0.8077506332970933
1683,426011.25,15,28400.75,4.266666666666667,39,1,Frequent Buyer,1.5298689116911581,-1.0547320869015437
1684,656845.53,13,50526.57923076923,3.923076923076923,36,3,High Spender,1.9116878621905178,0.41293063877156
1685,37120.69,10,3712.0690000000004,3.9,27,0,Happy Customer,-1.2392810696115222,-1.1500870768880902
1686,151341.45,9,16815.716666666667,4.111111111111111,35,0,Happy Customer,-0.4821307557710659,-0.7554755028524912
1687,161830.53,12,13485.8775,3.25,24,2,Regular Customer,-0.7198960864736031,-0.8077716783258585
1688,202956.41,6,33826.068333333336,4.333333333333333,15,0,Happy Customer,-1.5090201369726504,1.0675818180957166
1689,697480.3600000001,14,49820.02571428572,3.642857142857143,52,1,Frequent Buyer,2.901236151662996,-0.3120838518857925
1690,437155.73,11,39741.43,3.6363636363636362,35,1,Frequent Buyer,0.8083815910959187,0.10473418125169925
1691,391329.74,11,35575.43090909091,3.8181818181818183,30,1,Frequent Buyer,0.41340702137391355,0.0949178901347832
1692,310067.89,7,44295.41285714286,3.7142857142857144,22,0,Happy Customer,-0.6767457151446213,1.157516630493083
1693,768189.38,11,69835.39818181818,3.727272727272727,42,3,High Spender,2.443795070749355,1.243674570551467
1694,1021058.94,14,72932.78142857143,3.7142857142857144,38,3,High Spender,3.3533597159950896,1.4378130331547119
1695,388772.81999999995,7,55538.97428571428,3.4285714285714284,22,2,Regular Customer,-0.3496633226155045,1.63468978215315
1696,630273.28,11,57297.570909090915,3.5454545454545454,31,3,High Spender,1.3378277471394207,1.0973625545600525
1697,760920.44,13,58532.34153846154,4.153846153846154,43,3,High Spender,2.6717018358517484,0.5256758656231534
1698,585495.31,10,58549.531,3.5,37,3,High Spender,1.3875796966284772,0.9815790708299
1699,49575.29,7,7082.184285714286,3.5714285714285716,23,2,Regular Customer,-1.886152516543929,-0.3967044303547422
1700,432676.3,12,36056.35833333333,3.5833333333333335,35,1,Frequent Buyer,0.8864169892478617,-0.16117479859776496
1701,328704.37000000005,16,20544.023125000003,3.75,53,1,Frequent Buyer,1.9444667617748297,-2.1175479717181784
1702,558547.34,10,55854.734,4.0,30,3,High Spender,1.0132846829596676,1.105667586453365
1703,123235.11,14,8802.507857142857,3.857142857142857,34,1,Frequent Buyer,0.0272882706694457,-1.7436076797626419
1704,130232.71,8,16279.08875,4.0,23,0,Happy Customer,-1.3136617484905333,-0.17186905663718907
1705,448588.53,9,49843.170000000006,4.222222222222222,30,3,High Spender,0.5347646501271925,0.8913901493033765
1706,373534.89,8,46691.86125,3.75,26,0,Happy Customer,-0.12607968488813487,1.0170081464215668
1707,93979.8,8,11747.475,4.125,23,0,Happy Customer,-1.45419804116399,-0.37190294573387234
1708,320316.88,10,32031.688000000002,3.8,24,0,Happy Customer,-0.2706970085053844,0.2672742564699513
1709,627320.25,7,89617.17857142857,2.857142857142857,24,3,High Spender,0.7887330276692857,2.984381407596768
1710,130146.43000000001,9,14460.714444444446,3.7777777777777777,21,0,Happy Customer,-1.3200707345016092,-0.28588561629051856
1711,28328.510000000002,8,3541.0637500000003,3.875,21,0,Happy Customer,-1.8852189842660572,-0.626775598891849
1712,20576.16,6,3429.36,4.5,21,0,Happy Customer,-2.1245301743576963,-0.3759092988158327
1713,499535.06,6,83255.84333333334,4.0,17,3,High Spender,0.06541494873403025,2.9537229737211614
1714,48810.490000000005,9,5423.387777777778,3.5555555555555554,29,2,Regular Customer,-1.300216799496111,-0.9873683352953521
1715,23434.53,9,2603.8366666666666,4.0,22,0,Happy Customer,-1.6821021847991875,-0.8612401363837655
1716,283284.38,12,23607.031666666666,4.0,34,1,Frequent Buyer,0.3493302321905163,-0.7538589279584249
1717,411164.06,11,37378.55090909091,4.0,32,1,Frequent Buyer,0.6184535885993788,0.09018491142386012
1718,750155.48,12,62512.956666666665,3.1666666666666665,36,3,High Spender,2.047963892390796,1.115015068412486
1719,606008.78,7,86572.68285714286,4.142857142857143,22,3,High Spender,0.7968094014826326,2.8625027968333407
1720,37850.03,9,4205.558888888889,3.6666666666666665,25,0,Happy Customer,-1.5267479158820467,-0.8894742902314975
1721,404364.74,10,40436.474,3.5,30,2,Regular Customer,0.31497388814223004,0.43151349551927537
1722,312257.1,13,24019.776923076923,4.461538461538462,39,1,Frequent Buyer,0.9059359655556443,-1.0728117748257002
1723,238220.5,11,21656.409090909092,3.8181818181818183,33,1,Frequent Buyer,-0.026544112954220427,-0.6810124726119802
1724,562637.48,10,56263.748,3.6,36,3,High Spender,1.262646325431326,0.9108369520374062
1725,310860.74,11,28260.067272727272,3.5454545454545454,36,1,Frequent Buyer,0.3575390907916595,-0.47159804082998397
1726,441017.68,11,40092.516363636365,3.5454545454545454,35,1,Frequent Buyer,0.8084948554542359,0.12671217747937913
1727,684591.7200000001,11,62235.610909090916,4.2727272727272725,36,3,High Spender,1.912866901861223,1.0896518799265336
1728,243273.62,5,48654.724,2.4,13,2,Regular Customer,-1.734212131880289,1.9203118909283194
1729,545223.2100000001,13,41940.24692307693,3.3076923076923075,38,1,Frequent Buyer,1.5088754069201205,-0.06210134899277954
1730,189179.52000000002,8,23647.440000000002,3.125,24,2,Regular Customer,-1.1444297423410699,0.15373227791887178
1731,374833.07999999996,14,26773.791428571425,3.5714285714285716,41,1,Frequent Buyer,1.2113626002600424,-1.0699599154520691
1732,661569.7799999999,9,73507.75333333333,3.5555555555555554,28,3,High Spender,1.2209393109168551,2.0531282338198014
1733,268501.77,6,44750.295000000006,3.0,12,2,Regular Customer,-1.5361705578997922,1.6953382485601811
1734,37029.7,9,4114.411111111111,3.7777777777777777,24,0,Happy Customer,-1.561814516035775,-0.8605473935296492
1735,560884.59,11,50989.50818181818,3.8181818181818183,33,3,High Spender,1.2144539538047638,0.7041940211534455
1736,407498.99,5,81499.798,3.6,16,3,High Spender,-0.4492882159225034,2.9714522346712795
1737,214813.29,8,26851.66125,3.125,21,2,Regular Customer,-1.1796503228491775,0.4085517926659934
1738,95404.72,10,9540.472,3.9,31,0,Happy Customer,-0.8073894791374111,-1.0421900393228563
1739,815489.06,12,67957.42166666668,3.5,33,3,High Spender,2.1958094949187554,1.479519117528794
1740,449276.98000000004,8,56159.622500000005,3.375,23,2,Regular Customer,0.0001578349336997903,1.5603209962943236
1741,489047.77999999997,7,69863.96857142857,4.142857142857143,20,3,High Spender,0.1426167013660199,2.2576894063205906
1742,821862.46,12,68488.53833333333,4.25,35,3,High Spender,2.440375201466482,1.3818126308497214
1743,440134.71,9,48903.85666666667,3.5555555555555554,34,3,High Spender,0.589765390286074,0.7314067863121841
1744,128907.77,4,32226.9425,4.5,15,0,Happy Customer,-1.9991287943737521,1.1968691271081535
1745,591236.48,8,73904.56,4.125,21,3,High Spender,0.6521608780974902,2.3490960466318427
1746,82950.06999999999,8,10368.758749999999,3.625,19,2,Regular Customer,-1.7827555840780402,-0.24264125801243144
1747,57207.34,10,5720.7339999999995,3.8,31,0,Happy Customer,-0.9765193981976725,-1.2106232998856148
1748,440936.05,9,48992.89444444444,4.333333333333333,29,3,High Spender,0.4710341522761632,0.8868569779895706
1749,29990.85,6,4998.474999999999,4.666666666666667,20,0,Happy Customer,-2.0986037829706268,-0.28450755929420163
1750,95200.83,9,10577.87,3.4444444444444446,26,2,Regular Customer,-1.272526709340906,-0.6349482050291987
1751,244118.34000000003,11,22192.576363636366,3.909090909090909,24,0,Happy Customer,-0.435886786136659,-0.30520781762339794
1752,231995.49,9,25777.276666666665,4.222222222222222,31,0,Happy Customer,-0.32429843523167357,-0.20890462820788752
1753,488764.83,11,44433.16636363637,3.909090909090909,27,3,High Spender,0.6539700354571337,0.6264389476839936
1754,502856.65,8,62857.08125,4.125,26,3,High Spender,0.5083453953608082,1.6818228609570913
1755,122863.32,11,11169.392727272729,3.6363636363636362,30,2,Regular Customer,-0.6486217916103064,-1.0468193402880237
1756,214439.7,17,12614.1,3.823529411764706,46,1,Frequent Buyer,1.372476309739282,-2.41388429992172
1757,465157.64,13,35781.35692307692,4.0,46,1,Frequent Buyer,1.729677368751356,-0.7297753986330868
1758,46353.05,9,5150.338888888889,3.6666666666666665,27,0,Happy Customer,-1.391792527147344,-0.926916471766481
1759,154911.34,9,17212.37111111111,3.7777777777777777,26,0,Happy Customer,-0.9679673327778309,-0.3623139729981742
1760,216284.32,14,15448.880000000001,3.9285714285714284,38,1,Frequent Buyer,0.563963961000077,-1.5607884968695451
1761,581970.33,16,36373.145625,4.125,54,1,Frequent Buyer,2.9045759433362917,-1.3073464154891894
1762,252586.46,13,19429.727692307693,3.076923076923077,34,2,Regular Customer,0.21816045531954928,-1.0240741231470785
1763,710311.37,16,44394.460625,3.3125,45,1,Frequent Buyer,2.7566319418477296,-0.46132593307149095
1764,99978.24,7,14282.605714285715,3.2857142857142856,18,2,Regular Customer,-1.941550023164389,0.11269345215216428
1765,374564.44,13,28812.64923076923,4.153846153846154,39,1,Frequent Buyer,1.080617078857263,-0.8131244730581672
1766,227783.4,10,22778.34,4.1,30,0,Happy Customer,-0.2946497169250077,-0.410213417112101
1767,330360.14999999997,10,33036.015,4.0,35,1,Frequent Buyer,0.34798562508506475,-0.13372364872539624
1768,35376.15,6,5896.025000000001,3.5,16,2,Regular Customer,-2.458564943830996,-0.02173062259793912
