CustomerID,Product,Category,Quantity,Price,Rating,TotalAmount,Date,City,PaymentMethod,Month,DayOfWeek,Hour,Year
1192,Book,Stationery,1,301.16,3,301.16,2022-07-11 06:00:00,Hyderabad,Card,7,0,6,2022
1243,Pen,Stationery,4,50.05,4,200.2,2022-07-11 07:00:00,Bangalore,Card,7,0,7,2022
1835,Watch,Accessories,3,5316.56,5,15949.69,2022-07-11 08:00:00,Mumbai,UPI,7,0,8,2022
1279,Headphones,Electronics,4,3295.87,1,13183.48,2022-07-11 09:00:00,Mumbai,UPI,7,0,9,2022
1739,Jeans,Clothing,5,1540.08,4,7700.39,2022-07-11 10:00:00,Delhi,NetBanking,7,0,10,2022
1035,Speaker,Electronics,3,3902.9,5,11708.69,2022-07-11 11:00:00,Mumbai,COD,7,0,11,2022
1556,Jeans,Clothing,1,1415.6,5,1415.6,2022-07-11 12:00:00,Chennai,COD,7,0,12,2022
1897,Watch,Accessories,3,4698.82,1,14096.46,2022-07-11 13:00:00,Hyderabad,Card,7,0,13,2022
1539,Phone,Electronics,5,53561.51,4,267807.55,2022-07-11 14:00:00,Bangalore,NetBanking,7,0,14,2022
1153,Notebook,Stationery,4,219.69,1,878.78,2022-07-11 15:00:00,Hyderabad,UPI,7,0,15,2022
1022,Sunglasses,Accessories,2,1559.4,5,3118.79,2022-07-11 16:00:00,Hyderabad,NetBanking,7,0,16,2022
1718,Jeans,Clothing,2,1636.75,3,3273.5,2022-07-11 17:00:00,Chennai,Card,7,0,17,2022
1931,Keyboard,Electronics,2,1940.0,5,3880.0,2022-07-11 18:00:00,Hyderabad,NetBanking,7,0,18,2022
1090,Book,Stationery,4,307.66,5,1230.62,2022-07-11 19:00:00,Hyderabad,UPI,7,0,19,2022
1389,Book,Stationery,2,300.7,5,601.4,2022-07-11 20:00:00,Chennai,NetBanking,7,0,20,2022
1930,Laptop,Electronics,5,79712.29,5,398561.45,2022-07-11 21:00:00,Chennai,Card,7,0,21,2022
1358,Phone,Electronics,4,51323.74,3,205294.95,2022-07-11 22:00:00,Mumbai,UPI,7,0,22,2022
1549,Headphones,Electronics,2,2886.2,3,5772.41,2022-07-11 23:00:00,Hyderabad,UPI,7,0,23,2022
1930,Sunglasses,Accessories,1,1542.19,4,1542.19,2022-07-12 00:00:00,Delhi,UPI,7,1,0,2022
1227,Pen,Stationery,4,51.73,4,206.91,2022-07-12 01:00:00,Delhi,Card,7,1,1,2022
1201,Sunglasses,Accessories,4,1600.83,1,6403.34,2022-07-12 02:00:00,Delhi,UPI,7,1,2,2022
1349,Laptop,Electronics,3,83687.7,4,251063.11,2022-07-12 03:00:00,Chennai,Card,7,1,3,2022
1820,Sunglasses,Accessories,2,1445.93,5,2891.86,2022-07-12 04:00:00,Hyderabad,NetBanking,7,1,4,2022
1765,Monitor,Electronics,1,19803.2,5,19803.2,2022-07-12 05:00:00,Mumbai,COD,7,1,5,2022
1037,Watch,Accessories,5,4620.38,3,23101.89,2022-07-12 06:00:00,Hyderabad,UPI,7,1,6,2022
1732,Jacket,Clothing,4,3805.84,4,15223.34,2022-07-12 07:00:00,Delhi,UPI,7,1,7,2022
1499,Sunglasses,Accessories,5,1506.28,4,7531.42,2022-07-12 08:00:00,Bangalore,UPI,7,1,8,2022
1698,Watch,Accessories,5,4600.76,5,23003.8,2022-07-12 09:00:00,Delhi,UPI,7,1,9,2022
1042,Jacket,Clothing,5,4056.49,4,20282.43,2022-07-12 10:00:00,Chennai,NetBanking,7,1,10,2022
1870,Mouse,Electronics,3,978.06,5,2934.17,2022-07-12 11:00:00,Hyderabad,Card,7,1,11,2022
1625,Monitor,Electronics,5,18139.07,5,90695.33,2022-07-12 12:00:00,Chennai,Card,7,1,12,2022
1771,Pen,Stationery,2,49.34,5,98.69,2022-07-12 13:00:00,Mumbai,UPI,7,1,13,2022
1516,T-Shirt,Clothing,2,478.11,5,956.23,2022-07-12 14:00:00,Hyderabad,NetBanking,7,1,14,2022
1067,Book,Stationery,1,274.02,5,274.02,2022-07-12 15:00:00,Hyderabad,COD,7,1,15,2022
1739,Jeans,Clothing,1,1438.01,5,1438.01,2022-07-12 16:00:00,Hyderabad,Card,7,1,16,2022
1122,Watch,Accessories,5,4794.1,3,23970.48,2022-07-12 17:00:00,Bangalore,COD,7,1,17,2022
1684,Keyboard,Electronics,5,1942.03,3,9710.15,2022-07-12 18:00:00,Hyderabad,UPI,7,1,18,2022
1335,Notebook,Stationery,3,194.66,5,583.98,2022-07-12 19:00:00,Bangalore,UPI,7,1,19,2022
1152,Headphones,Electronics,5,2957.86,2,14789.31,2022-07-12 20:00:00,Hyderabad,COD,7,1,20,2022
1973,Charger,Electronics,5,734.71,4,3673.57,2022-07-12 21:00:00,Delhi,NetBanking,7,1,21,2022
1778,Headphones,Electronics,5,2703.17,5,13515.83,2022-07-12 22:00:00,Mumbai,UPI,7,1,22,2022
1668,Charger,Electronics,4,837.76,5,3351.04,2022-07-12 23:00:00,Hyderabad,UPI,7,1,23,2022
1161,Notebook,Stationery,4,193.49,2,773.98,2022-07-13 00:00:00,Chennai,Card,7,2,0,2022
1213,Webcam,Electronics,3,2556.81,4,7670.42,2022-07-13 01:00:00,Delhi,NetBanking,7,2,1,2022
1909,Sunglasses,Accessories,3,1442.11,4,4326.33,2022-07-13 02:00:00,Chennai,NetBanking,7,2,2,2022
1375,Pen,Stationery,2,54.84,3,109.68,2022-07-13 03:00:00,Chennai,UPI,7,2,3,2022
1919,Charger,Electronics,3,770.47,5,2311.4,2022-07-13 04:00:00,Bangalore,Card,7,2,4,2022
1442,T-Shirt,Clothing,2,510.5,4,1021.01,2022-07-13 05:00:00,Mumbai,Card,7,2,5,2022
1422,Mouse,Electronics,5,943.99,5,4719.97,2022-07-13 06:00:00,Chennai,Card,7,2,6,2022
1537,Shoes,Clothing,3,3010.68,2,9032.04,2022-07-13 07:00:00,Delhi,Card,7,2,7,2022
1938,Mouse,Electronics,3,1015.87,4,3047.6,2022-07-13 08:00:00,Mumbai,Card,7,2,8,2022
1803,Shoes,Clothing,3,2809.69,5,8429.08,2022-07-13 09:00:00,Delhi,UPI,7,2,9,2022
1934,Monitor,Electronics,2,18494.62,4,36989.24,2022-07-13 10:00:00,Chennai,Card,7,2,10,2022
1700,Mouse,Electronics,2,1094.72,3,2189.44,2022-07-13 11:00:00,Mumbai,UPI,7,2,11,2022
1911,Speaker,Electronics,1,4314.61,5,4314.61,2022-07-13 12:00:00,Hyderabad,UPI,7,2,12,2022
1633,Book,Stationery,2,309.6,5,619.21,2022-07-13 13:00:00,Chennai,UPI,7,2,13,2022
1229,Phone,Electronics,2,53610.54,4,107221.09,2022-07-13 14:00:00,Chennai,UPI,7,2,14,2022
1058,Laptop,Electronics,4,73528.97,4,294115.86,2022-07-13 15:00:00,Bangalore,Card,7,2,15,2022
1095,Charger,Electronics,3,836.7,1,2510.1,2022-07-13 16:00:00,Delhi,UPI,7,2,16,2022
1261,Backpack,Accessories,2,1914.24,5,3828.48,2022-07-13 17:00:00,Hyderabad,Card,7,2,17,2022
1353,T-Shirt,Clothing,3,503.95,5,1511.85,2022-07-13 18:00:00,Mumbai,COD,7,2,18,2022
1311,Jeans,Clothing,3,1579.44,1,4738.33,2022-07-13 19:00:00,Chennai,UPI,7,2,19,2022
1135,Jeans,Clothing,4,1360.04,3,5440.18,2022-07-13 20:00:00,Chennai,UPI,7,2,20,2022
1861,Tablet,Electronics,3,31169.03,5,93507.09,2022-07-13 21:00:00,Hyderabad,Card,7,2,21,2022
1794,Shoes,Clothing,2,2960.92,2,5921.84,2022-07-13 22:00:00,Chennai,UPI,7,2,22,2022
1966,Charger,Electronics,3,790.35,5,2371.04,2022-07-13 23:00:00,Delhi,Card,7,2,23,2022
1922,Speaker,Electronics,1,4325.82,5,4325.82,2022-07-14 00:00:00,Mumbai,UPI,7,3,0,2022
1472,Tablet,Electronics,1,32158.42,5,32158.42,2022-07-14 01:00:00,Hyderabad,UPI,7,3,1,2022
1631,Watch,Accessories,4,4557.53,5,18230.13,2022-07-14 02:00:00,Hyderabad,NetBanking,7,3,2,2022
1429,Phone,Electronics,2,51183.15,4,102366.31,2022-07-14 03:00:00,Bangalore,UPI,7,3,3,2022
1936,Sunglasses,Accessories,4,1480.75,2,5923.02,2022-07-14 04:00:00,Mumbai,UPI,7,3,4,2022
1974,Jeans,Clothing,1,1385.34,5,1385.34,2022-07-14 05:00:00,Hyderabad,UPI,7,3,5,2022
1536,Laptop,Electronics,2,85616.82,4,171233.64,2022-07-14 06:00:00,Chennai,UPI,7,3,6,2022
1853,Charger,Electronics,3,731.44,4,2194.33,2022-07-14 07:00:00,Mumbai,UPI,7,3,7,2022
1145,Mouse,Electronics,2,906.42,3,1812.84,2022-07-14 08:00:00,Delhi,UPI,7,3,8,2022
1523,Watch,Accessories,5,4697.52,3,23487.58,2022-07-14 09:00:00,Hyderabad,Card,7,3,9,2022
1086,Laptop,Electronics,2,76854.07,3,153708.14,2022-07-14 10:00:00,Delhi,NetBanking,7,3,10,2022
1946,Laptop,Electronics,3,72974.09,5,218922.28,2022-07-14 11:00:00,Hyderabad,Card,7,3,11,2022
1108,Webcam,Electronics,5,2570.66,4,12853.28,2022-07-14 12:00:00,Chennai,Card,7,3,12,2022
1422,Webcam,Electronics,4,2468.58,3,9874.3,2022-07-14 13:00:00,Bangalore,NetBanking,7,3,13,2022
1344,Watch,Accessories,2,4912.19,4,9824.38,2022-07-14 14:00:00,Chennai,COD,7,3,14,2022
1265,Pen,Stationery,4,46.45,1,185.81,2022-07-14 15:00:00,Delhi,Card,7,3,15,2022
1733,Monitor,Electronics,2,19751.16,5,39502.31,2022-07-14 16:00:00,Mumbai,COD,7,3,16,2022
1585,Headphones,Electronics,1,2934.1,4,2934.1,2022-07-14 17:00:00,Delhi,Card,7,3,17,2022
1993,Shoes,Clothing,1,2930.19,2,2930.19,2022-07-14 18:00:00,Bangalore,NetBanking,7,3,18,2022
1493,Book,Stationery,3,283.11,3,849.34,2022-07-14 19:00:00,Hyderabad,Card,7,3,19,2022
1332,Charger,Electronics,1,735.11,5,735.11,2022-07-14 20:00:00,Hyderabad,NetBanking,7,3,20,2022
1821,Watch,Accessories,5,4760.71,4,23803.54,2022-07-14 21:00:00,Delhi,Card,7,3,21,2022
1412,Pen,Stationery,5,51.67,3,258.36,2022-07-14 22:00:00,Mumbai,Card,7,3,22,2022
1613,Pen,Stationery,2,45.73,4,91.46,2022-07-14 23:00:00,Hyderabad,Card,7,3,23,2022
1936,Shoes,Clothing,4,2929.39,3,11717.58,2022-07-15 00:00:00,Hyderabad,NetBanking,7,4,0,2022
1648,Pen,Stationery,5,50.14,1,250.72,2022-07-15 01:00:00,Bangalore,COD,7,4,1,2022
1190,Monitor,Electronics,2,21852.61,5,43705.21,2022-07-15 02:00:00,Bangalore,UPI,7,4,2,2022
1972,Pen,Stationery,4,53.44,3,213.75,2022-07-15 03:00:00,Mumbai,Card,7,4,3,2022
1932,Book,Stationery,1,325.0,5,325.0,2022-07-15 04:00:00,Hyderabad,UPI,7,4,4,2022
1141,Jacket,Clothing,2,4256.0,4,8512.0,2022-07-15 05:00:00,Chennai,UPI,7,4,5,2022
1868,Shoes,Clothing,4,3053.47,3,12213.87,2022-07-15 06:00:00,Delhi,COD,7,4,6,2022
1072,Monitor,Electronics,3,21443.15,5,64329.44,2022-07-15 07:00:00,Hyderabad,Card,7,4,7,2022
1839,Headphones,Electronics,3,3039.15,4,9117.45,2022-07-15 08:00:00,Delhi,UPI,7,4,8,2022
1166,Jacket,Clothing,5,3886.2,5,19430.99,2022-07-15 09:00:00,Hyderabad,Card,7,4,9,2022
1167,Jacket,Clothing,4,3897.87,5,15591.49,2022-07-15 10:00:00,Bangalore,Card,7,4,10,2022
1565,Watch,Accessories,3,5065.46,5,15196.39,2022-07-15 11:00:00,Mumbai,UPI,7,4,11,2022
1258,Charger,Electronics,5,849.51,2,4247.55,2022-07-15 12:00:00,Chennai,UPI,7,4,12,2022
1438,Watch,Accessories,2,4633.65,1,9267.31,2022-07-15 13:00:00,Bangalore,Card,7,4,13,2022
1110,Shoes,Clothing,2,2723.56,4,5447.12,2022-07-15 14:00:00,Mumbai,UPI,7,4,14,2022
1743,Pen,Stationery,4,52.9,3,211.58,2022-07-15 15:00:00,Bangalore,UPI,7,4,15,2022
1672,Headphones,Electronics,4,3088.56,4,12354.22,2022-07-15 16:00:00,Delhi,UPI,7,4,16,2022
1863,Monitor,Electronics,4,21285.24,2,85140.96,2022-07-15 17:00:00,Hyderabad,NetBanking,7,4,17,2022
1838,Mouse,Electronics,4,1095.34,4,4381.34,2022-07-15 18:00:00,Bangalore,UPI,7,4,18,2022
1530,Pen,Stationery,3,47.51,2,142.54,2022-07-15 19:00:00,Mumbai,NetBanking,7,4,19,2022
1289,Phone,Electronics,3,46942.92,5,140828.76,2022-07-15 20:00:00,Hyderabad,Card,7,4,20,2022
1973,Watch,Accessories,5,4840.98,5,24204.89,2022-07-15 21:00:00,Delhi,UPI,7,4,21,2022
1561,Mouse,Electronics,3,1075.59,2,3226.78,2022-07-15 22:00:00,Delhi,Card,7,4,22,2022
1509,Sunglasses,Accessories,2,1354.19,5,2708.38,2022-07-15 23:00:00,Chennai,Card,7,4,23,2022
1174,Monitor,Electronics,5,18042.13,3,90210.65,2022-07-16 00:00:00,Hyderabad,NetBanking,7,5,0,2022
1301,Monitor,Electronics,3,18867.15,4,56601.44,2022-07-16 01:00:00,Delhi,COD,7,5,1,2022
1695,Notebook,Stationery,4,195.04,3,780.15,2022-07-16 02:00:00,Bangalore,UPI,7,5,2,2022
1184,Notebook,Stationery,3,192.09,5,576.28,2022-07-16 03:00:00,Delhi,NetBanking,7,5,3,2022
1338,Keyboard,Electronics,1,2129.97,4,2129.97,2022-07-16 04:00:00,Delhi,UPI,7,5,4,2022
1509,Pen,Stationery,5,51.9,1,259.49,2022-07-16 05:00:00,Delhi,UPI,7,5,5,2022
1818,Jacket,Clothing,3,4270.27,5,12810.8,2022-07-16 06:00:00,Chennai,UPI,7,5,6,2022
1309,Jacket,Clothing,3,3907.01,3,11721.02,2022-07-16 07:00:00,Mumbai,Card,7,5,7,2022
1506,Shoes,Clothing,2,3057.49,5,6114.97,2022-07-16 08:00:00,Delhi,UPI,7,5,8,2022
1345,Tablet,Electronics,4,30092.73,3,120370.93,2022-07-16 09:00:00,Mumbai,Card,7,5,9,2022
1080,Jeans,Clothing,4,1492.42,5,5969.67,2022-07-16 10:00:00,Hyderabad,NetBanking,7,5,10,2022
1373,Watch,Accessories,2,4788.1,4,9576.21,2022-07-16 11:00:00,Mumbai,NetBanking,7,5,11,2022
1155,Backpack,Accessories,2,2083.69,5,4167.38,2022-07-16 12:00:00,Hyderabad,NetBanking,7,5,12,2022
1786,T-Shirt,Clothing,1,502.4,5,502.4,2022-07-16 13:00:00,Chennai,UPI,7,5,13,2022
1794,Watch,Accessories,5,4578.6,5,22893.01,2022-07-16 14:00:00,Hyderabad,Card,7,5,14,2022
1431,Jeans,Clothing,4,1350.16,4,5400.63,2022-07-16 15:00:00,Hyderabad,COD,7,5,15,2022
1499,Headphones,Electronics,2,2712.19,5,5424.38,2022-07-16 16:00:00,Bangalore,UPI,7,5,16,2022
1760,Pen,Stationery,2,45.76,5,91.52,2022-07-16 17:00:00,Chennai,NetBanking,7,5,17,2022
1146,Headphones,Electronics,5,2922.57,2,14612.86,2022-07-16 18:00:00,Delhi,UPI,7,5,18,2022
1480,Backpack,Accessories,2,1922.27,5,3844.53,2022-07-16 19:00:00,Chennai,Card,7,5,19,2022
1434,Sunglasses,Accessories,1,1396.99,4,1396.99,2022-07-16 20:00:00,Bangalore,NetBanking,7,5,20,2022
1518,Keyboard,Electronics,5,2006.18,2,10030.9,2022-07-16 21:00:00,Hyderabad,COD,7,5,21,2022
1668,Headphones,Electronics,1,3282.11,4,3282.11,2022-07-16 22:00:00,Chennai,Card,7,5,22,2022
1682,Book,Stationery,3,279.64,4,838.93,2022-07-16 23:00:00,Bangalore,NetBanking,7,5,23,2022
1068,Jeans,Clothing,4,1425.18,4,5700.71,2022-07-17 00:00:00,Delhi,UPI,7,6,0,2022
1605,Charger,Electronics,2,793.94,4,1587.87,2022-07-17 01:00:00,Hyderabad,Card,7,6,1,2022
1880,Pen,Stationery,5,51.41,3,257.04,2022-07-17 02:00:00,Chennai,Card,7,6,2,2022
1874,Tablet,Electronics,1,30601.5,4,30601.5,2022-07-17 03:00:00,Chennai,Card,7,6,3,2022
1887,T-Shirt,Clothing,4,502.12,5,2008.48,2022-07-17 04:00:00,Hyderabad,Card,7,6,4,2022
1185,Notebook,Stationery,4,209.49,4,837.96,2022-07-17 05:00:00,Chennai,COD,7,6,5,2022
1903,Laptop,Electronics,2,85535.13,4,171070.26,2022-07-17 06:00:00,Hyderabad,UPI,7,6,6,2022
1681,Headphones,Electronics,4,3299.38,3,13197.52,2022-07-17 07:00:00,Bangalore,UPI,7,6,7,2022
1203,Keyboard,Electronics,2,1986.2,1,3972.41,2022-07-17 08:00:00,Hyderabad,COD,7,6,8,2022
1553,Shoes,Clothing,3,3296.97,4,9890.92,2022-07-17 09:00:00,Delhi,Card,7,6,9,2022
1012,Monitor,Electronics,2,20922.0,1,41844.0,2022-07-17 10:00:00,Hyderabad,Card,7,6,10,2022
1665,Jacket,Clothing,1,4125.87,5,4125.87,2022-07-17 11:00:00,Chennai,UPI,7,6,11,2022
1273,Mouse,Electronics,4,1027.94,4,4111.75,2022-07-17 12:00:00,Hyderabad,UPI,7,6,12,2022
1297,Book,Stationery,4,324.64,4,1298.58,2022-07-17 13:00:00,Hyderabad,UPI,7,6,13,2022
1050,Watch,Accessories,4,5447.93,4,21791.74,2022-07-17 14:00:00,Hyderabad,UPI,7,6,14,2022
1499,Watch,Accessories,2,4678.49,5,9356.99,2022-07-17 15:00:00,Delhi,Card,7,6,15,2022
1368,Keyboard,Electronics,5,1997.37,1,9986.85,2022-07-17 16:00:00,Delhi,NetBanking,7,6,16,2022
1723,Charger,Electronics,2,870.63,4,1741.26,2022-07-17 17:00:00,Chennai,NetBanking,7,6,17,2022
1655,Book,Stationery,1,292.93,5,292.93,2022-07-17 18:00:00,Chennai,UPI,7,6,18,2022
1356,Book,Stationery,2,283.96,5,567.92,2022-07-17 19:00:00,Hyderabad,UPI,7,6,19,2022
1002,Keyboard,Electronics,4,1841.06,4,7364.25,2022-07-17 20:00:00,Mumbai,Card,7,6,20,2022
1253,Shoes,Clothing,3,3058.33,4,9174.99,2022-07-17 21:00:00,Bangalore,UPI,7,6,21,2022
1474,Shoes,Clothing,1,3120.16,2,3120.16,2022-07-17 22:00:00,Hyderabad,NetBanking,7,6,22,2022
1846,Phone,Electronics,3,46955.48,3,140866.44,2022-07-17 23:00:00,Bangalore,Card,7,6,23,2022
1505,Headphones,Electronics,1,3104.18,4,3104.18,2022-07-18 00:00:00,Delhi,COD,7,0,0,2022
1255,Charger,Electronics,1,863.94,1,863.94,2022-07-18 01:00:00,Chennai,UPI,7,0,1,2022
1609,Watch,Accessories,4,4743.58,5,18974.32,2022-07-18 02:00:00,Mumbai,UPI,7,0,2,2022
1684,T-Shirt,Clothing,2,462.2,4,924.4,2022-07-18 03:00:00,Chennai,UPI,7,0,3,2022
1149,Speaker,Electronics,4,4268.34,1,17073.36,2022-07-18 04:00:00,Delhi,UPI,7,0,4,2022
1487,Tablet,Electronics,4,32498.68,3,129994.71,2022-07-18 05:00:00,Hyderabad,Card,7,0,5,2022
1278,Shoes,Clothing,4,2828.92,4,11315.67,2022-07-18 06:00:00,Delhi,COD,7,0,6,2022
1058,Phone,Electronics,3,52213.81,1,156641.42,2022-07-18 07:00:00,Mumbai,UPI,7,0,7,2022
1445,Charger,Electronics,1,814.55,5,814.55,2022-07-18 08:00:00,Hyderabad,UPI,7,0,8,2022
1112,Tablet,Electronics,5,28435.18,5,142175.89,2022-07-18 09:00:00,Hyderabad,UPI,7,0,9,2022
1835,Jeans,Clothing,2,1597.1,5,3194.19,2022-07-18 10:00:00,Mumbai,Card,7,0,10,2022
1754,Backpack,Accessories,4,1988.17,5,7952.7,2022-07-18 11:00:00,Chennai,Card,7,0,11,2022
1821,Tablet,Electronics,1,31202.0,5,31202.0,2022-07-18 12:00:00,Hyderabad,NetBanking,7,0,12,2022
1568,Webcam,Electronics,2,2400.71,4,4801.42,2022-07-18 13:00:00,Chennai,NetBanking,7,0,13,2022
1488,Book,Stationery,5,318.95,4,1594.73,2022-07-18 14:00:00,Bangalore,Card,7,0,14,2022
1406,Headphones,Electronics,5,2858.57,5,14292.86,2022-07-18 15:00:00,Mumbai,Card,7,0,15,2022
1366,Webcam,Electronics,4,2432.39,3,9729.57,2022-07-18 16:00:00,Bangalore,NetBanking,7,0,16,2022
1059,Monitor,Electronics,5,19565.88,2,97829.38,2022-07-18 17:00:00,Hyderabad,UPI,7,0,17,2022
1328,Notebook,Stationery,5,188.26,5,941.29,2022-07-18 18:00:00,Mumbai,UPI,7,0,18,2022
1727,Notebook,Stationery,2,214.97,5,429.95,2022-07-18 19:00:00,Hyderabad,UPI,7,0,19,2022
1468,Mouse,Electronics,2,922.7,4,1845.4,2022-07-18 20:00:00,Mumbai,UPI,7,0,20,2022
1744,Tablet,Electronics,4,30378.77,4,121515.1,2022-07-18 21:00:00,Chennai,UPI,7,0,21,2022
1566,Phone,Electronics,1,53141.51,4,53141.51,2022-07-18 22:00:00,Delhi,UPI,7,0,22,2022
1884,T-Shirt,Clothing,4,508.09,4,2032.36,2022-07-18 23:00:00,Delhi,UPI,7,0,23,2022
1719,Shoes,Clothing,3,2896.14,4,8688.41,2022-07-19 00:00:00,Mumbai,NetBanking,7,1,0,2022
1062,Mouse,Electronics,5,1056.27,5,5281.36,2022-07-19 01:00:00,Bangalore,Card,7,1,1,2022
1183,Monitor,Electronics,1,19996.71,4,19996.71,2022-07-19 02:00:00,Mumbai,UPI,7,1,2,2022
1310,Jacket,Clothing,2,3730.41,2,7460.82,2022-07-19 03:00:00,Chennai,NetBanking,7,1,3,2022
1792,Jeans,Clothing,3,1445.06,5,4335.18,2022-07-19 04:00:00,Bangalore,Card,7,1,4,2022
1537,Keyboard,Electronics,3,2036.78,4,6110.33,2022-07-19 05:00:00,Mumbai,UPI,7,1,5,2022
1176,Monitor,Electronics,5,20635.11,5,103175.53,2022-07-19 06:00:00,Mumbai,COD,7,1,6,2022
1574,Webcam,Electronics,2,2524.07,4,5048.13,2022-07-19 07:00:00,Hyderabad,UPI,7,1,7,2022
1428,Notebook,Stationery,1,190.88,5,190.88,2022-07-19 08:00:00,Chennai,NetBanking,7,1,8,2022
1072,Watch,Accessories,2,5093.75,2,10187.51,2022-07-19 09:00:00,Chennai,COD,7,1,9,2022
1846,Charger,Electronics,5,773.19,1,3865.96,2022-07-19 10:00:00,Delhi,NetBanking,7,1,10,2022
1166,Speaker,Electronics,3,3779.94,4,11339.81,2022-07-19 11:00:00,Hyderabad,Card,7,1,11,2022
1224,Mouse,Electronics,5,1089.11,4,5445.53,2022-07-19 12:00:00,Bangalore,COD,7,1,12,2022
1576,Webcam,Electronics,4,2407.44,3,9629.75,2022-07-19 13:00:00,Delhi,UPI,7,1,13,2022
1580,Sunglasses,Accessories,3,1450.69,4,4352.06,2022-07-19 14:00:00,Chennai,UPI,7,1,14,2022
1951,Monitor,Electronics,5,21587.11,5,107935.53,2022-07-19 15:00:00,Mumbai,Card,7,1,15,2022
1008,Book,Stationery,1,278.56,3,278.56,2022-07-19 16:00:00,Hyderabad,NetBanking,7,1,16,2022
1235,Headphones,Electronics,1,3050.76,5,3050.76,2022-07-19 17:00:00,Chennai,Card,7,1,17,2022
1709,Webcam,Electronics,1,2641.86,5,2641.86,2022-07-19 18:00:00,Chennai,COD,7,1,18,2022
1923,T-Shirt,Clothing,4,477.37,5,1909.47,2022-07-19 19:00:00,Hyderabad,UPI,7,1,19,2022
1684,T-Shirt,Clothing,2,534.41,5,1068.82,2022-07-19 20:00:00,Chennai,NetBanking,7,1,20,2022
1793,Pen,Stationery,1,52.7,4,52.7,2022-07-19 21:00:00,Delhi,COD,7,1,21,2022
1027,Keyboard,Electronics,4,1994.44,4,7977.75,2022-07-19 22:00:00,Hyderabad,Card,7,1,22,2022
1807,Keyboard,Electronics,1,1847.49,4,1847.49,2022-07-19 23:00:00,Chennai,COD,7,1,23,2022
1910,Pen,Stationery,4,54.7,3,218.8,2022-07-20 00:00:00,Chennai,UPI,7,2,0,2022
1645,Speaker,Electronics,1,4099.38,3,4099.38,2022-07-20 01:00:00,Hyderabad,COD,7,2,1,2022
1026,Backpack,Accessories,2,2006.84,3,4013.68,2022-07-20 02:00:00,Mumbai,COD,7,2,2,2022
1549,Mouse,Electronics,5,1077.09,3,5385.45,2022-07-20 03:00:00,Bangalore,UPI,7,2,3,2022
1195,Monitor,Electronics,1,19685.42,5,19685.42,2022-07-20 04:00:00,Hyderabad,Card,7,2,4,2022
1202,Headphones,Electronics,5,3038.18,5,15190.92,2022-07-20 05:00:00,Mumbai,Card,7,2,5,2022
1084,Laptop,Electronics,1,85734.61,5,85734.61,2022-07-20 06:00:00,Chennai,UPI,7,2,6,2022
1831,Sunglasses,Accessories,2,1467.89,3,2935.78,2022-07-20 07:00:00,Delhi,UPI,7,2,7,2022
1029,Book,Stationery,5,316.34,2,1581.72,2022-07-20 08:00:00,Chennai,UPI,7,2,8,2022
1465,T-Shirt,Clothing,4,475.61,5,1902.46,2022-07-20 09:00:00,Chennai,Card,7,2,9,2022
1098,Shoes,Clothing,1,3121.42,4,3121.42,2022-07-20 10:00:00,Mumbai,Card,7,2,10,2022
1898,Webcam,Electronics,1,2505.22,5,2505.22,2022-07-20 11:00:00,Hyderabad,COD,7,2,11,2022
1189,Headphones,Electronics,4,2798.94,5,11195.78,2022-07-20 12:00:00,Bangalore,UPI,7,2,12,2022
1011,Speaker,Electronics,2,3708.81,4,7417.61,2022-07-20 13:00:00,Bangalore,Card,7,2,13,2022
1602,Jeans,Clothing,3,1487.31,3,4461.92,2022-07-20 14:00:00,Hyderabad,UPI,7,2,14,2022
1029,Jacket,Clothing,1,4168.68,2,4168.68,2022-07-20 15:00:00,Hyderabad,Card,7,2,15,2022
1724,Laptop,Electronics,4,81652.74,3,326610.94,2022-07-20 16:00:00,Delhi,COD,7,2,16,2022
1037,Notebook,Stationery,3,214.19,4,642.57,2022-07-20 17:00:00,Hyderabad,UPI,7,2,17,2022
1852,Pen,Stationery,1,48.9,5,48.9,2022-07-20 18:00:00,Delhi,UPI,7,2,18,2022
1571,Speaker,Electronics,5,4274.91,2,21374.57,2022-07-20 19:00:00,Hyderabad,Card,7,2,19,2022
1293,Speaker,Electronics,4,3629.62,3,14518.49,2022-07-20 20:00:00,Delhi,UPI,7,2,20,2022
1359,Webcam,Electronics,5,2432.9,4,12164.51,2022-07-20 21:00:00,Hyderabad,Card,7,2,21,2022
1654,Backpack,Accessories,2,1829.19,3,3658.39,2022-07-20 22:00:00,Hyderabad,UPI,7,2,22,2022
1913,Watch,Accessories,3,5419.24,5,16257.73,2022-07-20 23:00:00,Bangalore,UPI,7,2,23,2022
1179,Mouse,Electronics,4,995.06,2,3980.25,2022-07-21 00:00:00,Chennai,Card,7,3,0,2022
1796,Watch,Accessories,1,4816.16,5,4816.16,2022-07-21 01:00:00,Chennai,COD,7,3,1,2022
1111,Sunglasses,Accessories,1,1497.75,5,1497.75,2022-07-21 02:00:00,Delhi,Card,7,3,2,2022
1741,Phone,Electronics,3,50328.46,5,150985.38,2022-07-21 03:00:00,Mumbai,UPI,7,3,3,2022
1443,Shoes,Clothing,5,3207.74,3,16038.7,2022-07-21 04:00:00,Bangalore,UPI,7,3,4,2022
